department,education,fullName,gender,eligibleOverTime,active,martialStatus,jobRole,attritionDescription,businessTravel,stockOptionLevel,birthdate,distancefromhome,environmentSatisfaction,GrossMonthlyRate,jobInvolvement,jobLevel,jobSatisfaction,netHourlyRate,numPreviousCompanies,percentSalaryHike,performanceRating,relationshipSatisfaction,totalWorkingYears,trainingTimesLY,worklifeBalance,yearsAtCompany,yearsCurrentRole,yearsSinceLastPromotion,yearsCurrManager,Date Recrutement,Date Exit
Sales,Bachelor's Degree,William Mccoy,Male,1,0,Divorced,Sales Executive,Lack of employee motivation,Travel_Rarely,Low,19730130,28,4,16586,2,3,1,39,4,13,3,2,20,3,3,3,2,2,0,2/29/2012 0:00,2/28/2015 0:00
Sales,Bachelor's Degree,William Rivera,Female,0,1,Single,Sales Executive,Not enough career opportunities ,Non-Travel,None,19900630,2,4,10697,3,2,2,62,8,15,3,4,13,2,2,11,7,1,7,3/31/2012 0:00,
Sales,Bachelor's Degree,Zachary Ballard,Female,0,0,Single,Sales Representative,Not enough career opportunities ,Travel_Rarely,None,19940921,9,2,14630,1,1,2,52,1,13,3,3,2,3,3,2,2,2,2,,
Sales,Bachelor's Degree,Zachary Johnson,Female,0,1,Single,Sales Executive,Poor job satisfaction and pay,Travel_Rarely,None,19931023,12,2,19558,3,2,3,83,0,11,3,2,6,6,3,5,4,4,4,3/30/2018 0:00,
Sales,Bachelor's Degree,Zak Palumbo,Male,0,1,Married,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,19910922,7,4,16985,2,2,3,91,1,14,3,3,13,3,2,13,8,4,8,4/1/2010 0:00,
Sales,Bachelor's Degree,Zuzana O'Gormally,Male,1,1,Single,Sales Executive,Poor workplace culture,Travel_Rarely,None,19960605,2,4,5242,3,2,3,74,1,11,3,1,5,3,3,5,4,0,4,3/30/2018 0:00,
Sales,Doctoral Degree,Anthony Warner,Male,0,1,Single,Sales Executive,Poor job satisfaction and pay,Travel_Rarely,None,19840830,2,1,2560,4,3,3,41,0,18,3,4,9,3,3,8,7,0,7,3/31/2015 0:00,
Sales,Doctoral Degree,Christina Gross,Male,1,1,Divorced,Sales Executive,Poor workplace culture,Travel_Rarely,Medium,19901202,10,4,21708,4,3,3,82,0,14,3,4,10,3,3,9,8,0,8,3/31/2014 0:00,
Sales,Doctoral Degree,Danielle Smith,Female,0,1,Married,Sales Executive,Lack of employee motivation,Travel_Frequently,Low,19790329,1,1,9282,3,2,3,79,7,12,3,3,11,4,2,1,0,0,0,3/29/2022 0:00,
Sales,Doctoral Degree,Donald Garcia,Male,0,1,Married,Sales Executive,Poor job satisfaction and pay,Travel_Frequently,Low,19880610,18,2,11031,3,3,1,71,1,22,4,4,9,3,2,9,8,1,8,3/31/2014 0:00,
Sales,Doctoral Degree,Egan Ginman,Female,1,1,Divorced,Sales Executive,Poor workplace culture,Travel_Rarely,Low,19790527,1,2,4009,3,2,1,75,5,21,4,3,9,2,2,4,3,1,3,3/30/2019 0:00,
Sales,Doctoral Degree,Francis Mendez,Female,0,1,Married,Sales Executive,Poor work-life balance,Travel_Rarely,Low,19670623,11,4,20328,2,2,1,89,4,16,3,3,6,3,3,0,0,0,0,3/29/2023 0:00,
Sales,Doctoral Degree,Freda Rotchell,Male,0,1,Married,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Frequently,Low,19890116,18,2,11031,3,3,1,71,1,22,4,4,9,3,2,9,8,1,8,3/31/2014 0:00,
Sales,Doctoral Degree,Hurley Bauser,Female,0,1,Single,Manager,Lack of employee motivation,Travel_Rarely,None,19680312,18,1,9873,3,4,2,83,3,23,4,4,37,2,3,10,9,7,7,3/31/2013 0:00,
Sales,Doctoral Degree,Isidro Danels,Female,0,1,Married,Sales Executive,Poor work-life balance,Travel_Rarely,Low,19750327,2,2,19658,3,2,4,37,2,14,3,1,14,2,3,9,7,6,7,3/31/2014 0:00,
Sales,Doctoral Degree,Jeffrey Stevenson,Male,0,1,Married,Sales Executive,Not enough career opportunities ,Travel_Rarely,Low,19910902,7,4,23343,3,2,4,97,4,12,3,3,7,3,2,4,3,0,3,3/30/2019 0:00,
Sales,Doctoral Degree,Joy Franklin,Male,0,1,Married,Sales Executive,Poor workplace culture,Travel_Rarely,Medium,19880817,1,3,11439,3,3,2,94,1,13,3,1,10,3,3,10,8,0,6,3/31/2013 0:00,
Sales,Doctoral Degree,Karen Moore,Female,0,1,Married,Manager,Not enough career opportunities ,Travel_Rarely,Low,19821214,2,2,5626,3,4,1,91,7,16,3,2,22,2,3,18,16,11,8,4/2/2005 0:00,
Sales,Doctoral Degree,Kristina Sharp,Male,0,1,Married,Sales Executive,Poor workplace culture,Travel_Rarely,Low,19910303,7,4,23343,3,2,4,97,4,12,3,3,7,3,2,4,3,0,3,3/30/2019 0:00,
Sales,Doctoral Degree,Margaret Boyd,Male,0,1,Married,Manager,Poor job satisfaction and pay,Travel_Rarely,Low,19680913,26,3,23037,2,5,4,60,1,21,4,3,36,3,3,36,6,2,13,,
Sales,Doctoral Degree,Marissa Jackson,Male,1,0,Divorced,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Rarely,High,19870110,13,2,8658,2,2,1,96,5,13,3,2,16,3,3,2,2,2,2,3/7/2013 0:00,3/7/2015 0:00
Sales,Doctoral Degree,Marthe Bodesson,Male,0,1,Single,Sales Executive,Poor work-life balance,Travel_Rarely,None,19841023,2,1,2560,4,3,3,41,0,18,3,4,9,3,3,8,7,0,7,3/31/2015 0:00,
Sales,Doctoral Degree,Mary Jackson,Female,0,1,Married,Sales Executive,Not enough career opportunities ,Travel_Rarely,Low,19670805,11,4,20328,2,2,1,89,4,16,3,3,6,3,3,0,0,0,0,3/29/2023 0:00,
Sales,Doctoral Degree,Michelle Jordan,Male,1,0,Divorced,Sales Executive,Poor work-life balance,Travel_Rarely,High,19871124,13,2,8658,2,2,1,96,5,13,3,2,16,3,3,2,2,2,2,5/16/2014 0:00,5/15/2016 0:00
Sales,Doctoral Degree,Ranique Ferrillo,Male,0,1,Married,Sales Executive,Not enough career opportunities ,Travel_Rarely,Medium,19880711,1,3,11439,3,3,2,94,1,13,3,1,10,3,3,10,8,0,6,3/31/2013 0:00,
Sales,Doctoral Degree,Richard Wade,Male,0,1,Divorced,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,19930820,27,3,25275,3,2,4,99,7,23,4,4,10,2,2,8,7,7,7,3/31/2015 0:00,
Sales,Doctoral Degree,Sandi Walklate,Male,0,1,Divorced,Sales Executive,Poor workplace culture,Travel_Rarely,Low,19931119,27,3,25275,3,2,4,99,7,23,4,4,10,2,2,8,7,7,7,3/31/2015 0:00,
Sales,Doctoral Degree,Sandra Mercer,Female,0,1,Married,Sales Executive,Poor workplace culture,Travel_Frequently,Low,19790603,1,1,9282,3,2,3,79,7,12,3,3,11,4,2,1,0,0,0,3/29/2022 0:00,
Sales,Doctoral Degree,Saunders Pepye,Female,0,1,Single,Sales Executive,Poor work-life balance,Non-Travel,None,19871003,1,4,15276,3,2,4,45,4,15,3,2,7,6,3,1,0,0,0,3/29/2022 0:00,
Sales,Doctoral Degree,Shannon Henson,Female,0,1,Single,Sales Executive,Poor workplace culture,Non-Travel,None,19870809,1,4,15276,3,2,4,45,4,15,3,2,7,6,3,1,0,0,0,3/29/2022 0:00,
Sales,Doctoral Degree,Shaun James,Male,0,1,Married,Manager,Poor work-life balance,Travel_Rarely,Low,19681018,26,3,23037,2,5,4,60,1,21,4,3,36,3,3,36,6,2,13,,
Sales,Doctoral Degree,Sonny Diaz,Female,0,1,Single,Manager,Not enough career opportunities ,Travel_Rarely,None,19680702,18,1,9873,3,4,2,83,3,23,4,4,37,2,3,10,9,7,7,3/31/2013 0:00,
Sales,Doctoral Degree,Thorsten Kybert,Female,0,1,Married,Manager,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,19820206,2,2,5626,3,4,1,91,7,16,3,2,22,2,3,18,16,11,8,4/2/2005 0:00,
Sales,Doctoral Degree,Vanessa Clements,Female,0,1,Married,Sales Executive,Poor workplace culture,Travel_Rarely,Low,19751202,2,2,19658,3,2,4,37,2,14,3,1,14,2,3,9,7,6,7,3/31/2014 0:00,
Sales,Doctoral Degree,William Rodriguez,Female,1,1,Divorced,Sales Executive,Lack of employee motivation,Travel_Rarely,Low,19790221,1,2,4009,3,2,1,75,5,21,4,3,9,2,2,4,3,1,3,3/30/2019 0:00,
Sales,Doctoral Degree,Zsa zsa Cornall,Male,1,1,Divorced,Sales Executive,Poor workplace culture,Travel_Rarely,Medium,19900320,10,4,21708,4,3,3,82,0,14,3,4,10,3,3,9,8,0,8,3/31/2014 0:00,
Sales,High School,Abigail Carr MD,Male,0,1,Single,Sales Representative,Not enough career opportunities ,Travel_Rarely,None,19931203,7,4,18398,3,1,2,57,0,14,3,1,4,3,3,3,2,1,2,3/29/2020 0:00,
Sales,High School,Alfonse Pegden,Male,0,1,Married,Sales Executive,Poor workplace culture,Travel_Rarely,None,19980113,4,3,18154,2,2,1,87,1,12,3,1,5,1,4,5,2,0,3,3/30/2018 0:00,
Sales,High School,Amanda Orange,Male,0,1,Married,Sales Representative,Poor job satisfaction and pay,Travel_Rarely,Low,19931128,2,3,17434,3,1,2,72,1,18,3,1,1,3,3,1,0,0,0,3/29/2022 0:00,
Sales,High School,Andrew Gregory,Male,1,0,Single,Sales Representative,Lack of employee motivation,Travel_Rarely,None,20041011,22,4,26820,3,1,3,50,1,19,3,4,0,2,2,0,0,0,0,1/1/2015 0:00,1/1/2015 0:00
Sales,High School,Andrew Simpson,Female,0,1,Single,Sales Representative,Not fitting in and feeling a sense of belonging,Non-Travel,None,19900206,8,2,21437,2,1,4,88,0,19,3,4,3,2,2,2,2,2,2,3/29/2021 0:00,
Sales,High School,Angela Owens,Male,0,1,Married,Sales Executive,Lack of employee motivation,Travel_Rarely,None,19981224,18,1,12477,4,2,3,93,2,11,3,2,6,3,2,3,2,1,2,3/29/2020 0:00,
Sales,High School,Anna-diana Osant,Male,0,1,Single,Sales Representative,Poor job satisfaction and pay,Travel_Rarely,None,19930407,7,4,18398,3,1,2,57,0,14,3,1,4,3,3,3,2,1,2,3/29/2020 0:00,
Sales,High School,Betti Desquesnes,Male,0,1,Married,Sales Executive,Poor job satisfaction and pay,Travel_Frequently,None,19901016,5,2,19293,3,2,4,61,6,13,3,1,8,2,4,5,4,1,2,3/30/2018 0:00,
Sales,High School,Bordie Rewcassell,Male,1,0,Single,Sales Representative,Poor workplace culture,Travel_Rarely,None,20040420,22,4,26820,3,1,3,50,1,19,3,4,0,2,2,0,0,0,0,1/1/2015 0:00,1/1/2015 0:00
Sales,High School,Brennan Deftie,Male,0,1,Married,Sales Representative,Poor work-life balance,Travel_Rarely,None,19950622,10,4,23384,3,1,2,74,1,22,4,2,1,5,3,1,0,0,0,3/29/2022 0:00,
Sales,High School,Brittany Lang,Female,1,1,Married,Sales Executive,Not enough career opportunities ,Travel_Rarely,None,19890306,3,4,16495,2,2,4,75,3,12,3,3,9,3,2,4,2,0,1,3/30/2019 0:00,
Sales,High School,Bryan Shields DDS,Male,0,1,Married,Sales Representative,Poor job satisfaction and pay,Travel_Rarely,Low,19880223,7,4,16192,3,1,3,76,1,13,3,1,1,3,3,1,0,0,0,3/29/2022 0:00,
Sales,High School,Calida Staunton,Female,1,0,Single,Sales Representative,Poor work-life balance,Travel_Frequently,None,20030121,1,1,9150,2,1,2,99,1,11,3,3,3,3,3,3,2,1,2,7/9/2012 0:00,7/9/2015 0:00
Sales,High School,Camellia Pershouse,Male,0,1,Divorced,Sales Representative,Poor job satisfaction and pay,Travel_Rarely,Low,20000115,2,3,9518,3,1,1,62,3,13,3,3,3,3,3,0,0,0,0,3/29/2023 0:00,
Sales,High School,Carly Morris,Male,0,1,Divorced,Sales Representative,Lack of employee motivation,Travel_Rarely,Low,20001113,2,3,9518,3,1,1,62,3,13,3,3,3,3,3,0,0,0,0,3/29/2023 0:00,
Sales,High School,Cathrin Pennuzzi,Female,0,1,Married,Sales Executive,Not enough career opportunities ,Travel_Rarely,None,19890422,9,2,5829,3,2,3,70,1,20,4,1,6,3,2,6,5,1,3,3/30/2017 0:00,
Sales,High School,Chad Harrington,Male,0,1,Married,Sales Representative,Poor work-life balance,Travel_Rarely,None,19950318,10,4,23384,3,1,2,74,1,22,4,2,1,5,3,1,0,0,0,3/29/2022 0:00,
Sales,High School,Charles Hale,Male,0,1,Married,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Rarely,Medium,19930120,16,4,2939,3,2,3,96,8,15,3,3,4,2,2,2,1,2,2,3/29/2021 0:00,
Sales,High School,Corey Walsh,Female,1,1,Divorced,Sales Executive,Not enough career opportunities ,Travel_Rarely,Low,19820609,4,3,26458,3,3,3,81,0,13,3,4,23,3,4,22,14,13,5,4/3/2001 0:00,
Sales,High School,Crystal Wagner MD,Male,0,1,Married,Sales Executive,Lack of employee motivation,Travel_Rarely,None,19980902,4,3,18154,2,2,1,87,1,12,3,1,5,1,4,5,2,0,3,3/30/2018 0:00,
Sales,High School,David Graham,Female,0,1,Married,Sales Executive,Poor work-life balance,Travel_Rarely,Low,19841014,24,2,8828,2,4,4,60,0,11,3,1,21,2,2,20,9,9,6,4/3/2003 0:00,
Sales,High School,Douglas Davis,Female,1,1,Divorced,Sales Executive,Not enough career opportunities ,Travel_Frequently,Medium,19961109,3,4,16673,4,2,4,71,1,20,4,2,6,3,3,6,5,0,4,3/30/2017 0:00,
Sales,High School,Dougy De Cruz,Female,1,1,Divorced,Sales Executive,Poor workplace culture,Travel_Frequently,Medium,19961228,3,4,16673,4,2,4,71,1,20,4,2,6,3,3,6,5,0,4,3/30/2017 0:00,
Sales,High School,Dr. Jeremy Tran,Female,0,1,Divorced,Sales Representative,Not fitting in and feeling a sense of belonging,Non-Travel,High,19910422,2,3,14947,3,1,1,76,1,12,3,3,1,3,3,1,0,0,0,3/29/2022 0:00,
Sales,High School,Edward Thomas,Female,1,1,Married,Sales Executive,Poor workplace culture,Travel_Rarely,None,19890113,3,4,16495,2,2,4,75,3,12,3,3,9,3,2,4,2,0,1,3/30/2019 0:00,
Sales,High School,Ellen Torres,Male,0,1,Married,Sales Representative,Poor job satisfaction and pay,Travel_Rarely,Low,19880413,7,4,16192,3,1,3,76,1,13,3,1,1,3,3,1,0,0,0,3/29/2022 0:00,
Sales,High School,Erica Logan,Female,0,0,Married,Sales Executive,Poor work-life balance,Travel_Rarely,Low,19941020,23,4,11162,2,3,1,45,1,13,3,1,11,3,1,11,8,3,10,7/16/2012 0:00,7/14/2023 0:00
Sales,High School,Erin Perkins,Male,0,1,Married,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,19810630,1,2,24532,3,2,3,99,1,25,4,3,20,3,3,20,16,11,6,4/3/2003 0:00,
Sales,High School,Glenn Fuller,Male,1,1,Single,Sales Representative,Poor work-life balance,Travel_Rarely,None,20020918,5,3,25479,3,1,1,58,1,11,3,4,2,6,3,2,2,1,2,3/29/2021 0:00,
Sales,High School,Glennie Quilligan,Male,0,1,Married,Sales Representative,Poor job satisfaction and pay,Travel_Rarely,Low,19931011,2,3,17434,3,1,2,72,1,18,3,1,1,3,3,1,0,0,0,3/29/2022 0:00,
Sales,High School,Heather Anthony,Female,1,0,Single,Sales Representative,Poor job satisfaction and pay,Travel_Rarely,None,19991217,1,1,21972,3,1,2,62,1,16,3,2,6,4,3,5,3,1,4,7/24/2011 0:00,7/22/2016 0:00
Sales,High School,Heather Wilson,Female,0,1,Married,Sales Executive,Poor work-life balance,Travel_Frequently,Low,19940713,1,2,6599,3,3,4,42,1,14,3,4,11,5,3,11,10,4,1,3/31/2012 0:00,
Sales,High School,Hector Douglas,Female,1,1,Divorced,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,19820105,4,3,26458,3,3,3,81,0,13,3,4,23,3,4,22,14,13,5,4/3/2001 0:00,
Sales,High School,Hephzibah Aspinal,Male,1,1,Married,Sales Executive,Poor work-life balance,Travel_Rarely,High,19910620,2,3,20497,3,2,2,36,0,13,3,1,4,3,2,3,2,1,2,3/29/2020 0:00,
Sales,High School,Hilary Rawcliff,Male,0,1,Married,Sales Executive,Not enough career opportunities ,Travel_Rarely,None,19810723,1,2,24532,3,2,3,99,1,25,4,3,20,3,3,20,16,11,6,4/3/2003 0:00,
Sales,High School,Hilton Tireman,Female,1,0,Single,Sales Representative,Not enough career opportunities ,Travel_Rarely,None,19991207,1,1,21972,3,1,2,62,1,16,3,2,6,4,3,5,3,1,4,6/15/2012 0:00,6/14/2017 0:00
Sales,High School,Ida Speariett,Female,0,0,Married,Sales Executive,Lack of employee motivation,Travel_Rarely,Low,19940128,23,4,11162,2,3,1,45,1,13,3,1,11,3,1,11,8,3,10,5/14/2010 0:00,5/11/2021 0:00
Sales,High School,Jacob Moss,Male,1,1,Married,Sales Executive,Not fitting in and feeling a sense of belonging,Non-Travel,Low,19960728,1,3,22107,3,2,2,73,0,13,3,4,6,0,3,5,4,1,4,3/30/2018 0:00,
Sales,High School,Jamie Farmer,Male,0,1,Married,Sales Executive,Not enough career opportunities ,Travel_Frequently,None,19900111,5,2,19293,3,2,4,61,6,13,3,1,8,2,4,5,4,1,2,3/30/2018 0:00,
Sales,High School,Jennifer Gordon,Male,0,1,Single,Sales Executive,Poor job satisfaction and pay,Travel_Frequently,None,19960901,2,4,20392,1,2,4,43,3,20,4,2,8,3,3,6,2,0,0,3/30/2017 0:00,
Sales,High School,Jennifer Morrison,Male,0,0,Single,Sales Representative,Not enough career opportunities ,Travel_Rarely,None,20021028,7,2,4567,3,1,2,31,1,13,3,2,1,3,3,1,0,1,0,4/18/2014 0:00,4/18/2015 0:00
Sales,High School,Jessica Conley,Male,1,1,Single,Sales Representative,Poor work-life balance,Travel_Rarely,None,20021106,5,3,25479,3,1,1,58,1,11,3,4,2,6,3,2,2,1,2,3/29/2021 0:00,
Sales,High School,Joanna Liu,Male,1,0,Married,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Rarely,Low,19870814,3,3,5518,2,3,4,51,1,11,3,1,16,6,3,16,7,3,7,4/12/2002 0:00,4/8/2018 0:00
Sales,High School,Jose Snyder,Female,1,1,Married,Sales Executive,Poor workplace culture,Travel_Rarely,Medium,19990504,4,4,15211,3,2,3,42,1,12,3,3,5,3,3,5,4,0,3,3/30/2018 0:00,
Sales,High School,Joshua Bryant,Male,0,1,Married,Manager,Lack of employee motivation,Travel_Rarely,Low,19770510,3,1,15596,3,4,3,52,3,12,3,4,23,3,3,12,9,4,9,4/1/2011 0:00,
Sales,High School,Joycelin Snazel,Male,0,1,Married,Sales Executive,Lack of employee motivation,Travel_Frequently,Low,19960207,8,3,24008,3,2,4,84,0,19,3,2,5,3,3,4,2,1,1,3/30/2019 0:00,
Sales,High School,Karalynn Blumson,Male,0,1,Married,Sales Representative,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,19981113,13,2,26376,3,1,3,40,1,11,3,3,7,1,3,7,4,0,6,3/30/2016 0:00,
Sales,High School,Kathryn Miller,Female,0,0,Married,Manager,Poor job satisfaction and pay,Travel_Rarely,Low,19720124,2,1,25846,1,5,4,57,1,15,3,4,33,3,3,32,14,6,9,,6/10/2024 0:00
Sales,High School,Ketty Teal,Male,0,1,Single,Sales Executive,Poor work-life balance,Travel_Frequently,None,19960901,2,4,20392,1,2,4,43,3,20,4,2,8,3,3,6,2,0,0,3/30/2017 0:00,
Sales,High School,Kevin Herring,Male,0,1,Single,Sales Representative,Not enough career opportunities ,Travel_Rarely,None,20030816,9,4,21082,3,1,1,54,1,11,3,1,2,3,3,2,2,0,2,3/29/2021 0:00,
Sales,High School,Krissy Pearce,Female,0,1,Single,Sales Executive,Poor work-life balance,Travel_Rarely,None,19980829,26,3,22807,3,2,4,32,1,23,4,2,6,5,2,6,5,1,4,3/30/2017 0:00,
Sales,High School,Liana Escalante,Male,1,0,Single,Sales Representative,Not fitting in and feeling a sense of belonging,Travel_Frequently,None,19981201,24,3,8040,1,1,4,73,1,14,3,4,1,4,3,1,0,1,0,5/15/2014 0:00,5/15/2015 0:00
Sales,High School,Linnea Jimpson,Female,1,1,Divorced,Sales Executive,Lack of employee motivation,Travel_Rarely,Medium,19950126,10,4,11866,2,2,2,39,1,14,3,1,7,2,3,7,7,1,7,3/30/2016 0:00,
Sales,High School,Lorelle Hadenton,Male,0,0,Single,Sales Executive,Poor job satisfaction and pay,Travel_Rarely,None,19680218,2,3,21519,3,2,4,37,4,16,3,3,12,3,2,9,7,7,3,5/16/2014 0:00,5/14/2023 0:00
Sales,High School,Lyndsay De Filippo,Female,0,0,Married,Manager,Poor job satisfaction and pay,Travel_Rarely,Low,19710909,2,1,25846,1,5,4,57,1,15,3,4,33,3,3,32,14,6,9,3/17/2010 0:00,
Sales,High School,Major Seelbach,Male,0,0,Divorced,Sales Representative,Lack of employee motivation,Travel_Rarely,Low,19960701,2,3,16346,3,1,1,85,0,11,3,2,5,3,3,4,3,0,2,8/4/2013 0:00,8/3/2017 0:00
Sales,High School,Mary Navarro,Female,0,0,Single,Sales Representative,Poor job satisfaction and pay,Travel_Frequently,None,20040430,1,3,20989,1,1,1,100,0,21,4,1,1,5,4,0,0,0,0,1/1/2015 0:00,1/1/2015 0:00
Sales,High School,Mitchael Domek,Female,0,1,Single,Sales Representative,Not fitting in and feeling a sense of belonging,Non-Travel,None,19900427,8,2,21437,2,1,4,88,0,19,3,4,3,2,2,2,2,2,2,3/29/2021 0:00,
Sales,High School,Mr. Brian Dunn,Female,0,1,Married,Sales Representative,Poor job satisfaction and pay,Travel_Rarely,Low,19960706,23,2,7018,2,2,3,36,1,21,4,4,9,5,3,9,8,5,8,3/31/2014 0:00,
Sales,High School,Mrs. Barbara Bender,Female,0,1,Single,Sales Executive,Not enough career opportunities ,Travel_Rarely,None,19980423,26,3,22807,3,2,4,32,1,23,4,2,6,5,2,6,5,1,4,3/30/2017 0:00,
Sales,High School,Mrs. Diane Alexander,Female,0,1,Married,Sales Representative,Poor workplace culture,Travel_Rarely,Low,19960416,23,2,7018,2,2,3,36,1,21,4,4,9,5,3,9,8,5,8,3/31/2014 0:00,
Sales,High School,Natalie Williams,Female,1,0,Single,Sales Representative,Not fitting in and feeling a sense of belonging,Travel_Frequently,None,20020710,1,1,9150,2,1,2,99,1,11,3,3,3,3,3,3,2,1,2,,
Sales,High School,Nehemiah Clemenson,Female,0,1,Single,Sales Executive,Poor workplace culture,Travel_Rarely,None,19700312,1,4,7507,3,2,1,34,7,20,4,4,18,2,4,14,7,8,10,4/1/2009 0:00,
Sales,High School,Paul Wilson,Male,0,1,Married,Sales Executive,Poor job satisfaction and pay,Travel_Frequently,Low,19960123,8,3,24008,3,2,4,84,0,19,3,2,5,3,3,4,2,1,1,3/30/2019 0:00,
Sales,High School,Pauli Sygrove,Male,0,1,Married,Sales Executive,Poor workplace culture,Travel_Rarely,None,19980314,18,1,12477,4,2,3,93,2,11,3,2,6,3,2,3,2,1,2,3/29/2020 0:00,
Sales,High School,Pearla Rawstorne,Male,1,1,Married,Sales Executive,Poor work-life balance,Non-Travel,Low,19960103,1,3,22107,3,2,2,73,0,13,3,4,6,0,3,5,4,1,4,3/30/2018 0:00,
Sales,High School,Rachel Valencia,Male,1,1,Single,Sales Executive,Not enough career opportunities ,Travel_Rarely,None,19920904,2,2,8346,3,2,4,77,4,13,3,3,10,2,4,6,5,0,5,3/30/2017 0:00,
Sales,High School,Randy Williams,Male,0,1,Single,Sales Representative,Not fitting in and feeling a sense of belonging,Travel_Frequently,None,19760610,4,2,25751,3,2,3,99,3,19,3,1,5,3,3,0,0,0,0,3/29/2023 0:00,
Sales,High School,Rebecca Hill,Female,0,1,Single,Sales Executive,Poor workplace culture,Travel_Rarely,None,19701002,1,4,7507,3,2,1,34,7,20,4,4,18,2,4,14,7,8,10,4/1/2009 0:00,
Sales,High School,Rikki Sagg,Male,0,1,Single,Sales Representative,Lack of employee motivation,Travel_Frequently,None,19760519,4,2,25751,3,2,3,99,3,19,3,1,5,3,3,0,0,0,0,3/29/2023 0:00,
Sales,High School,Robert Gonzalez,Male,0,1,Single,Sales Representative,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,20020609,22,3,24444,3,1,3,49,1,11,3,3,3,2,3,3,2,1,2,3/29/2020 0:00,
Sales,High School,Robert Young,Male,1,1,Married,Sales Executive,Lack of employee motivation,Travel_Rarely,High,19910202,2,3,20497,3,2,2,36,0,13,3,1,4,3,2,3,2,1,2,3/29/2020 0:00,
Sales,High School,Robyn Gay,Male,1,1,Married,Sales Executive,Poor work-life balance,Travel_Rarely,None,19980629,3,3,14363,3,2,1,98,1,18,3,4,5,3,3,5,3,0,3,3/30/2018 0:00,
Sales,High School,Rosette Semmens,Male,1,1,Divorced,Sales Executive,Poor job satisfaction and pay,Travel_Rarely,Low,19820208,9,3,21196,3,3,3,96,3,13,3,3,12,2,3,9,7,0,7,3/31/2014 0:00,
Sales,High School,Roy Bates DVM,Female,1,1,Married,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Rarely,Medium,19990523,4,4,15211,3,2,3,42,1,12,3,3,5,3,3,5,4,0,3,3/30/2018 0:00,
Sales,High School,Ryan Gillespie Jr.,Male,0,0,Single,Sales Representative,Lack of employee motivation,Travel_Rarely,None,20020723,7,2,4567,3,1,2,31,1,13,3,2,1,3,3,1,0,1,0,8/5/2014 0:00,8/5/2015 0:00
Sales,High School,Sandra Anderson,Male,0,1,Married,Sales Executive,Poor work-life balance,Travel_Rarely,None,19750623,2,2,18597,4,2,2,56,3,12,3,4,12,3,3,2,2,2,2,3/29/2021 0:00,
Sales,High School,Sandy Toombs,Male,1,1,Single,Sales Executive,Lack of employee motivation,Travel_Rarely,None,19920529,2,2,8346,3,2,4,77,4,13,3,3,10,2,4,6,5,0,5,3/30/2017 0:00,
Sales,High School,Sara Randolph,Female,0,1,Married,Sales Executive,Poor workplace culture,Travel_Rarely,Low,19840825,24,2,8828,2,4,4,60,0,11,3,1,21,2,2,20,9,9,6,4/3/2003 0:00,
Sales,High School,Sasha Masser,Male,1,0,Married,Sales Executive,Lack of employee motivation,Travel_Rarely,Low,19870501,3,3,5518,2,3,4,51,1,11,3,1,16,6,3,16,7,3,7,4/14/2008 0:00,4/10/2024 0:00
Sales,High School,Shari Billson,Female,0,1,Single,Sales Executive,Not fitting in and feeling a sense of belonging,Travel_Frequently,None,19640622,1,1,24668,2,2,3,57,7,11,3,4,20,2,2,4,3,1,3,3/30/2019 0:00,
Sales,High School,Sherill Horsted,Male,0,1,Married,Manager,Poor workplace culture,Travel_Rarely,Low,19770824,3,1,15596,3,4,3,52,3,12,3,4,23,3,3,12,9,4,9,4/1/2011 0:00,
Sales,High School,Shirley Glass,Male,0,0,Single,Sales Executive,Not enough career opportunities ,Travel_Rarely,None,19680422,2,3,21519,3,2,4,37,4,16,3,3,12,3,2,9,7,7,3,6/21/2012 0:00,6/19/2021 0:00
Sales,High School,Steffen Neads,Male,0,1,Single,Sales Representative,Not fitting in and feeling a sense of belonging,Travel_Rarely,None,20020805,22,3,24444,3,1,3,49,1,11,3,3,3,2,3,3,2,1,2,3/29/2020 0:00,
